Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR11780536_1	(0.0, 0.0173055724477968)	(1.0, 0.01323804566070726)	(2.0, 0.008437607666710272)	(3.0, 0.0072430406461992045)	(4.0, 0.006662710598025159)	(5.0, 0.006529691126308861)	(6.0, 0.006474918402660974)	(7.0, 0.006643148911008056)	(8.0, 0.007027862089011075)	(9.0, 0.007519512489374255)	(10.0, 0.008013771114673048)	(11.0, 0.008633224536881298)	(12.0, 0.00951219634018311)	(13.0, 0.010614171375479892)	(14.0, 0.012164761099702229)	(15.0, 0.014120929801412493)	(16.0, 0.0170199718173471)	(17.0, 0.02128441958707548)	(18.0, 0.02778020378922136)	(19.0, 0.03719198346938334)	(20.0, 0.05136507776950811)	(21.0, 0.07281772786493068)	(22.0, 0.1035452258313955)	(23.0, 0.14666831280436438)	(24.0, 0.20128454295611492)	(25.0, 0.26982739015157475)	(26.0, 0.3578145542420347)	(27.0, 0.4587567715876877)	(28.0, 0.5679644537543005)	(29.0, 0.6840200304893671)	(30.0, 0.8049008233553189)	(31.0, 0.930587270665139)	(32.0, 1.0600113043076933)	(33.0, 1.1913302133659713)	(34.0, 1.318005177926389)	(35.0, 1.4498978964705018)	(36.0, 1.5972573888828039)	(37.0, 1.731995680831671)	(38.0, 1.8481894934883254)	(39.0, 1.970583056816933)	(40.0, 2.0894320424580415)	(41.0, 2.2025194592163797)	(42.0, 2.3351098779307695)	(43.0, 2.4942350730276246)	(44.0, 2.571018606907156)	(45.0, 2.657114807919296)	(46.0, 2.789183581646563)	(47.0, 2.8455199361433503)	(48.0, 2.908891977403956)	(49.0, 2.9669680179327984)	(50.0, 3.0049150825210416)	(51.0, 3.0240529329861077)	(52.0, 2.9953468093447433)	(53.0, 2.9547732622463365)	(54.0, 2.9266761591274384)	(55.0, 2.9401150381081873)	(56.0, 2.9489334466154973)	(57.0, 2.906201593382871)	(58.0, 2.868993960563874)	(59.0, 2.8436367977398374)	(60.0, 2.7683034369245076)	(61.0, 2.648891074697306)	(62.0, 2.5244370136695635)	(63.0, 2.4033136558845993)	(64.0, 2.264660418307376)	(65.0, 2.206529605054886)	(66.0, 2.071971280626576)	(67.0, 1.7495738127852396)	(68.0, 1.465789811003196)	(69.0, 1.2427826666708224)	(70.0, 1.0442928367332176)	(71.0, 0.8749733944755163)	(72.0, 0.7368691882472393)	(73.0, 0.62223639821455)	(74.0, 0.5332568045360891)	(75.0, 0.4542549753488185)	(76.0, 0.39176973056632136)	(77.0, 0.3435280021572107)	(78.0, 0.29551579754243396)	(79.0, 0.24560610928699828)	(80.0, 0.19787689707773565)	(81.0, 0.15878612585522556)	(82.0, 0.12759436385022146)	(83.0, 0.09846570776928786)	(84.0, 0.070020406621485)	(85.0, 0.04856906063853024)	(86.0, 0.031734272791611715)	(87.0, 0.017672028051250524)	(88.0, 0.007412575267014093)	(89.0, 0.0034937173012545312)	(90.0, 0.0020018126380835035)	(91.0, 0.0012623808688370236)	(92.0, 0.0007198700822293771)	(93.0, 0.0003990584151488938)	(94.0, 0.0002856006304496985)	(95.0, 0.00020996210731690168)	(96.0, 0.00016562228341146902)	(97.0, 0.00019040042029979903)	(98.0, 0.00031689932967706277)	(99.0, 0.0002934253052565396)	(100.0, 9.520021014989951e-05)
SRR11780536_2	(0.0, 0.01931587239871551)	(1.0, 0.014898504848934966)	(2.0, 0.010118459160099789)	(3.0, 0.009771436192515139)	(4.0, 0.010025832728902383)	(5.0, 0.010379378684599526)	(6.0, 0.010884257964506516)	(7.0, 0.011378700463433518)	(8.0, 0.01173355101675316)	(9.0, 0.01204013145804035)	(10.0, 0.012394982011359993)	(11.0, 0.013283412992281597)	(12.0, 0.014174453168448196)	(13.0, 0.01509028069944227)	(14.0, 0.016586654172448263)	(15.0, 0.018607475889698723)	(16.0, 0.021468458475838337)	(17.0, 0.02581929154687145)	(18.0, 0.032378808392794826)	(19.0, 0.04180452621534782)	(20.0, 0.055596732280403904)	(21.0, 0.07664902411466516)	(22.0, 0.10703832113314948)	(23.0, 0.14980042200341134)	(24.0, 0.20538019451472275)	(25.0, 0.2721912479581254)	(26.0, 0.3581603174879211)	(27.0, 0.45957973666096874)	(28.0, 0.5685423392873038)	(29.0, 0.6841792633503421)	(30.0, 0.8033490377751069)	(31.0, 0.9283777601225132)	(32.0, 1.0560143731172944)	(33.0, 1.184397215952145)	(34.0, 1.3113971853071467)	(35.0, 1.4435137865375884)	(36.0, 1.5895817547430309)	(37.0, 1.7276708038892716)	(38.0, 1.8465927047657618)	(39.0, 1.9644630999585178)	(40.0, 2.0841455812489245)	(41.0, 2.200383924815935)	(42.0, 2.331325083588505)	(43.0, 2.488522574111484)	(44.0, 2.5676764256613462)	(45.0, 2.652532673419151)	(46.0, 2.7847797344118423)	(47.0, 2.8456457364895185)	(48.0, 2.9058124742415354)	(49.0, 2.9622441490003384)	(50.0, 3.0036572959289365)	(51.0, 3.0246848004083704)	(52.0, 2.9959549515657042)	(53.0, 2.9513168393142895)	(54.0, 2.918776260816305)	(55.0, 2.9354842425676453)	(56.0, 2.944465092600926)	(57.0, 2.900947629707238)	(58.0, 2.867210735189422)	(59.0, 2.8429908803277337)	(60.0, 2.7668362987119957)	(61.0, 2.646149277252265)	(62.0, 2.5250056466246598)	(63.0, 2.403651975779832)	(64.0, 2.2485248816837586)	(65.0, 2.070098978647481)	(66.0, 1.8767093408811437)	(67.0, 1.6645282789603353)	(68.0, 1.4556452398292037)	(69.0, 1.2481255052135831)	(70.0, 1.0518605342872587)	(71.0, 0.8800724239542544)	(72.0, 0.7435541103455022)	(73.0, 0.6310560481621957)	(74.0, 0.5396363697656005)	(75.0, 0.4601511504196232)	(76.0, 0.3975187231610839)	(77.0, 0.35011355935234917)	(78.0, 0.3018330105389179)	(79.0, 0.25105937566889164)	(80.0, 0.20309975787059503)	(81.0, 0.16477328891682871)	(82.0, 0.13372256090373758)	(83.0, 0.10480224080818673)	(84.0, 0.07768617922455161)	(85.0, 0.056196847186753295)	(86.0, 0.04031728492569932)	(87.0, 0.027466998344087286)	(88.0, 0.01757292997505727)	(89.0, 0.014357096835598012)	(90.0, 0.013967022146470906)	(91.0, 0.014563223259952804)	(92.0, 0.01574779790118161)	(93.0, 0.017593803537017248)	(94.0, 0.01995773442898486)	(95.0, 0.023271412390131516)	(96.0, 0.02727391789595748)	(97.0, 0.03228096357110742)	(98.0, 0.03883004363605082)	(99.0, 0.04710510635555997)	(100.0, 0.06409618579098282)
SRR11780537_1	(0.0, 0.013816534904252399)	(1.0, 0.009974157779898532)	(2.0, 0.00560487890072148)	(3.0, 0.0045295063133922895)	(4.0, 0.003688312283762293)	(5.0, 0.0034140768675092904)	(6.0, 0.0033709387121436496)	(7.0, 0.003315475369530683)	(8.0, 0.003432564648380279)	(9.0, 0.003481865397369583)	(10.0, 0.0036112798634665056)	(11.0, 0.004135100321477859)	(12.0, 0.004692815044419358)	(13.0, 0.00504716417777998)	(14.0, 0.00568807391464093)	(15.0, 0.006883617077631549)	(16.0, 0.008408858999488135)	(17.0, 0.010984823134179261)	(18.0, 0.015465028698582246)	(19.0, 0.02207441035996079)	(20.0, 0.032332047446547815)	(21.0, 0.048074392858194905)	(22.0, 0.0717541588571199)	(23.0, 0.10707198291433243)	(24.0, 0.15262587498044916)	(25.0, 0.2093648744735142)	(26.0, 0.282163592949845)	(27.0, 0.36867716353563773)	(28.0, 0.46602457371183)	(29.0, 0.5748220828407881)	(30.0, 0.6934859043612306)	(31.0, 0.8245149699875528)	(32.0, 0.9610133374548759)	(33.0, 1.108632105116099)	(34.0, 1.2581088947548562)	(35.0, 1.410707038063999)	(36.0, 1.5906979100303236)	(37.0, 1.779122291370631)	(38.0, 1.9608017139898393)	(39.0, 2.138842125074275)	(40.0, 2.3011401907470628)	(41.0, 2.451686190379526)	(42.0, 2.6250060547482352)	(43.0, 2.8102875133404743)	(44.0, 2.8892087685819146)	(45.0, 2.9783845796131296)	(46.0, 3.098025172222923)	(47.0, 3.109851189386732)	(48.0, 3.1319132745594453)	(49.0, 3.1519817606949037)	(50.0, 3.1626338037734056)	(51.0, 3.1472334823078714)	(52.0, 3.0732330580749267)	(53.0, 3.005037797035472)	(54.0, 2.954624699897097)	(55.0, 2.936691552452238)	(56.0, 2.902535377293086)	(57.0, 2.8217807504486063)	(58.0, 2.7502237945874435)	(59.0, 2.705914746433306)	(60.0, 2.6245685106009553)	(61.0, 2.5055749903216467)	(62.0, 2.382548052515651)	(63.0, 2.255244274734833)	(64.0, 2.1010438570835377)	(65.0, 1.9462487491475593)	(66.0, 1.7826811891882965)	(67.0, 1.5755348484193008)	(68.0, 1.3626696207675462)	(69.0, 1.1626934576796824)	(70.0, 0.9830846665180248)	(71.0, 0.8277256812654812)	(72.0, 0.7029762985416715)	(73.0, 0.5962278517925814)	(74.0, 0.5161911671052585)	(75.0, 0.4484735070716378)	(76.0, 0.39173450757857275)	(77.0, 0.3475394674064737)	(78.0, 0.30067294289851676)	(79.0, 0.25115034053876106)	(80.0, 0.20266921650140438)	(81.0, 0.15950024816764524)	(82.0, 0.12551046303633207)	(83.0, 0.09604710292159936)	(84.0, 0.06619549940857589)	(85.0, 0.04311042369433437)	(86.0, 0.026539209440304617)	(87.0, 0.013890486027736355)	(88.0, 0.0057188868827592445)	(89.0, 0.0027022973039762164)	(90.0, 0.001537567109103913)	(91.0, 0.0009397955276086043)	(92.0, 0.0006224219559899609)	(93.0, 0.00042213766322091406)	(94.0, 0.000295804493935823)	(95.0, 0.00022801596407553021)	(96.0, 0.0001787152150862264)	(97.0, 0.00016639002783890044)	(98.0, 0.0004899261930812069)	(99.0, 0.0006008528783071405)	(100.0, 0.00020028429276904683)
SRR11780537_2	(0.0, 0.014497608403139288)	(1.0, 0.010669795980371643)	(2.0, 0.0066169994135926976)	(3.0, 0.00654611399835626)	(4.0, 0.006943688718595411)	(5.0, 0.007227230379541163)	(6.0, 0.007550837709968379)	(7.0, 0.007714182362469736)	(8.0, 0.007757330006526697)	(9.0, 0.007939166506481039)	(10.0, 0.008093265235255904)	(11.0, 0.00814257682846386)	(12.0, 0.008456938235164583)	(13.0, 0.00905484130281106)	(14.0, 0.00949864564168267)	(15.0, 0.010346188649944427)	(16.0, 0.011819372497032136)	(17.0, 0.014272624259127982)	(18.0, 0.018303847003878448)	(19.0, 0.024473960104024035)	(20.0, 0.03507287066915924)	(21.0, 0.050960449605847814)	(22.0, 0.0744605057440147)	(23.0, 0.10906799825227385)	(24.0, 0.15345459608858594)	(25.0, 0.21036017465056803)	(26.0, 0.28176336161568943)	(27.0, 0.36635123581478823)	(28.0, 0.46356287787512396)	(29.0, 0.5700574273568576)	(30.0, 0.6848763901670094)	(31.0, 0.8115270533724954)	(32.0, 0.9479753137534873)	(33.0, 1.0943013026489479)	(34.0, 1.238540794756797)	(35.0, 1.3910399787269787)	(36.0, 1.5689531250467112)	(37.0, 1.7595516787191905)	(38.0, 1.9418628027581577)	(39.0, 2.115510496265402)	(40.0, 2.274481826844128)	(41.0, 2.4201205354092528)	(42.0, 2.590143826815712)	(43.0, 2.7715673421769362)	(44.0, 2.8542074084443207)	(45.0, 2.944201066048842)	(46.0, 3.0670085069586825)	(47.0, 3.0952486399939643)	(48.0, 3.1163139362174883)	(49.0, 3.138488743288191)	(50.0, 3.1478764378451563)	(51.0, 3.133209320840365)	(52.0, 3.0671687696366083)	(53.0, 2.997978440416694)	(54.0, 2.9536997116905246)	(55.0, 2.938086428491055)	(56.0, 2.906428385651547)	(57.0, 2.825961111459888)	(58.0, 2.75931957521391)	(59.0, 2.7201600062576414)	(60.0, 2.644352677624134)	(61.0, 2.5261866904249923)	(62.0, 2.4028275760661377)	(63.0, 2.272330608590431)	(64.0, 2.1062799824117873)	(65.0, 1.9317015325827431)	(66.0, 1.745950924917521)	(67.0, 1.5462173986032677)	(68.0, 1.359274066777328)	(69.0, 1.172934801968186)	(70.0, 0.9952312299195872)	(71.0, 0.8475522541854833)	(72.0, 0.7278329518002908)	(73.0, 0.6188604947598573)	(74.0, 0.5356718370180343)	(75.0, 0.464077567629232)	(76.0, 0.4042872608645845)	(77.0, 0.3606095171806368)	(78.0, 0.31379124140425735)	(79.0, 0.26208803592571467)	(80.0, 0.21410477375979725)	(81.0, 0.16984761885565605)	(82.0, 0.13336936778007005)	(83.0, 0.10281158986401434)	(84.0, 0.07218909048187319)	(85.0, 0.04829454159804265)	(86.0, 0.03143305869549694)	(87.0, 0.018615126436003673)	(88.0, 0.01039858221772788)	(89.0, 0.007775821853979681)	(90.0, 0.007187164710059697)	(91.0, 0.0073350994896835674)	(92.0, 0.007988478099688995)	(93.0, 0.008913070472338185)	(94.0, 0.00997943367546025)	(95.0, 0.01160979822589832)	(96.0, 0.013138457615344977)	(97.0, 0.015095511470785762)	(98.0, 0.018420962037747346)	(99.0, 0.022208708791033524)	(100.0, 0.03437942638967235)
SRR11780538_1	(0.0, 0.002091563877660377)	(1.0, 0.0015819754182304024)	(2.0, 0.0009250360789652546)	(3.0, 0.0007858713591209243)	(4.0, 0.0007654059591438168)	(5.0, 0.0008104298390934532)	(6.0, 0.0009864322788965768)	(7.0, 0.0010416888588347668)	(8.0, 0.001072386958800428)	(9.0, 0.0013159252185280061)	(10.0, 0.0015778823382349807)	(11.0, 0.0019278406778435175)	(12.0, 0.0023780794773398803)	(13.0, 0.0027546428369186566)	(14.0, 0.003442280276149465)	(15.0, 0.004418479855057489)	(16.0, 0.0056914277336335695)	(17.0, 0.007737967731344309)	(18.0, 0.010955128607745593)	(19.0, 0.016263853361807253)	(20.0, 0.024556433432531173)	(21.0, 0.03767884789785244)	(22.0, 0.05673213527653943)	(23.0, 0.08406367694596636)	(24.0, 0.121394613044208)	(25.0, 0.16890913217105824)	(26.0, 0.22949899534328244)	(27.0, 0.30158632022264553)	(28.0, 0.38329647617124457)	(29.0, 0.4763280913871794)	(30.0, 0.579005049612325)	(31.0, 0.6916650299463035)	(32.0, 0.8128468028307495)	(33.0, 0.9425278563256883)	(34.0, 1.0771942812550503)	(35.0, 1.2189274087965078)	(36.0, 1.3788460907576228)	(37.0, 1.5457700791309017)	(38.0, 1.7101563579070191)	(39.0, 1.8814538022554057)	(40.0, 2.044540528132977)	(41.0, 2.1871291093934775)	(42.0, 2.346413363955302)	(43.0, 2.518175372883169)	(44.0, 2.612013324858202)	(45.0, 2.7190269013384967)	(46.0, 2.8556989354656155)	(47.0, 2.905765489969611)	(48.0, 2.9462726561442993)	(49.0, 2.9871932233985254)	(50.0, 3.0215423507201025)	(51.0, 3.041182995078133)	(52.0, 3.011499978951336)	(53.0, 2.981225512765201)	(54.0, 2.968195192599777)	(55.0, 2.9881489575774562)	(56.0, 3.000286986303879)	(57.0, 2.9612144446675854)	(58.0, 2.9282856161044197)	(59.0, 2.916200797417938)	(60.0, 2.867196397172754)	(61.0, 2.777009472553637)	(62.0, 2.676657383765891)	(63.0, 2.565497517250235)	(64.0, 2.4118801319420706)	(65.0, 2.257951672554255)	(66.0, 2.0752345350186427)	(67.0, 1.8401648578015917)	(68.0, 1.6151702969932704)	(69.0, 1.3993380957547004)	(70.0, 1.2048860978722145)	(71.0, 1.0345443877027587)	(72.0, 0.892367160981798)	(73.0, 0.7664517410826471)	(74.0, 0.6662940735946835)	(75.0, 0.583065384967783)	(76.0, 0.5150281627438895)	(77.0, 0.4574282945083207)	(78.0, 0.3969796425959386)	(79.0, 0.33150264190918116)	(80.0, 0.26568796212280144)	(81.0, 0.2084748899468)	(82.0, 0.16047738738048997)	(83.0, 0.11817335908781129)	(84.0, 0.07912742247148806)	(85.0, 0.04953650064458847)	(86.0, 0.027257866229509348)	(87.0, 0.013136740245305242)	(88.0, 0.005341469394025032)	(89.0, 0.0024660806972414424)	(90.0, 0.0014284849184020968)	(91.0, 0.0009680134189171802)	(92.0, 0.0006630789592582799)	(93.0, 0.00043386647951467697)	(94.0, 0.0002578640397115533)	(95.0, 0.00016167665981914848)	(96.0, 0.0001371181798466196)	(97.0, 0.00015758357982372702)	(98.0, 0.00022102631975275995)	(99.0, 0.00019851437977794185)	(100.0, 7.162889991987592e-05)
SRR11780538_2	(0.0, 0.00449908418664633)	(1.0, 0.0037642474154879887)	(2.0, 0.0030294106443296484)	(3.0, 0.0033303048096786064)	(4.0, 0.0038236074889241778)	(5.0, 0.00430462877366571)	(6.0, 0.004748805874895124)	(7.0, 0.0049923868658919)	(8.0, 0.00508040352650418)	(9.0, 0.005311703122996917)	(10.0, 0.005526627526817602)	(11.0, 0.005669910462698058)	(12.0, 0.005913491453694834)	(13.0, 0.006067008884995322)	(14.0, 0.0065623584633249)	(15.0, 0.007602183198000213)	(16.0, 0.008666570721683602)	(17.0, 0.010287714796216764)	(18.0, 0.013505440156275013)	(19.0, 0.018866268857288086)	(20.0, 0.027125506661254392)	(21.0, 0.03980195268850677)	(22.0, 0.058850395564271435)	(23.0, 0.08617854523484247)	(24.0, 0.12319466827001636)	(25.0, 0.171118716523861)	(26.0, 0.2315534119791535)	(27.0, 0.30151846956958034)	(28.0, 0.3827148624339509)	(29.0, 0.4768230947202346)	(30.0, 0.5785109943145945)	(31.0, 0.6903699354573828)	(32.0, 0.8111799662945316)	(33.0, 0.9426584351575222)	(34.0, 1.0739895272864646)	(35.0, 1.2089804749776105)	(36.0, 1.369238344961733)	(37.0, 1.5420150497436391)	(38.0, 1.7078466259335112)	(39.0, 1.8740589253530087)	(40.0, 2.0370146083298515)	(41.0, 2.178696869126615)	(42.0, 2.3357431544479312)	(43.0, 2.5096251847352007)	(44.0, 2.6027979841400937)	(45.0, 2.7104444069679965)	(46.0, 2.8483399044593476)	(47.0, 2.90108030625786)	(48.0, 2.948834461887732)	(49.0, 2.985969305069778)	(50.0, 3.0136884124653944)	(51.0, 3.036470399270387)	(52.0, 3.010728596389921)	(53.0, 2.977800130825508)	(54.0, 2.965557627404065)	(55.0, 2.982770001801476)	(56.0, 2.99027188694436)	(57.0, 2.9527645081290244)	(58.0, 2.9233219117046745)	(59.0, 2.920134889830876)	(60.0, 2.8721596690999314)	(61.0, 2.77564633038994)	(62.0, 2.677665365036716)	(63.0, 2.56764658617045)	(64.0, 2.402594878531584)	(65.0, 2.2203451247888957)	(66.0, 2.026475124946302)	(67.0, 1.8130203946679344)	(68.0, 1.6108788756268706)	(69.0, 1.4042546475918325)	(70.0, 1.208186278133016)	(71.0, 1.0396405137577511)	(72.0, 0.8984658839338214)	(73.0, 0.77239736934986)	(74.0, 0.6739497110054825)	(75.0, 0.5881396076057612)	(76.0, 0.5170221458310387)	(77.0, 0.461866403113399)	(78.0, 0.4019311510346041)	(79.0, 0.33506919245553113)	(80.0, 0.26808237303233384)	(81.0, 0.21114173431344047)	(82.0, 0.16418996312449893)	(83.0, 0.12162060287441535)	(84.0, 0.08186982266300875)	(85.0, 0.05183771930246509)	(86.0, 0.030488561856277102)	(87.0, 0.01659421087404085)	(88.0, 0.008347254464578586)	(89.0, 0.005913491453694834)	(90.0, 0.005278952737652813)	(91.0, 0.00540995427902923)	(92.0, 0.005725176737966234)	(93.0, 0.0059626170317109905)	(94.0, 0.006650375123937182)	(95.0, 0.007655402574184383)	(96.0, 0.008987933877872625)	(97.0, 0.01049035780553341)	(98.0, 0.012594570063892111)	(99.0, 0.015368118322720947)	(100.0, 0.027100943872246316)
SRR11780539_1	(0.0, 0.0024237340953402837)	(1.0, 0.0019351259351889642)	(2.0, 0.0013143410994951906)	(3.0, 0.0012519655896886391)	(4.0, 0.0013410734608408554)	(5.0, 0.0013960233147180554)	(6.0, 0.001437606987922423)	(7.0, 0.0014762203987550501)	(8.0, 0.0016529510098736125)	(9.0, 0.001853443719966099)	(10.0, 0.001996016313809645)	(11.0, 0.002233637303548889)	(12.0, 0.0024608623749870404)	(13.0, 0.0028158087284100354)	(14.0, 0.003420257121059236)	(15.0, 0.004344008718670545)	(16.0, 0.005593004045987444)	(17.0, 0.007580109572681867)	(18.0, 0.011395411589182596)	(19.0, 0.01754831009224313)	(20.0, 0.026735331608036633)	(21.0, 0.04142773442985123)	(22.0, 0.06372697918569337)	(23.0, 0.09547462854604216)	(24.0, 0.13694840204265538)	(25.0, 0.19077401161215163)	(26.0, 0.25848262750716317)	(27.0, 0.33878664098954053)	(28.0, 0.43188060424463265)	(29.0, 0.5331695213833569)	(30.0, 0.6423014163146621)	(31.0, 0.7629727805601793)	(32.0, 0.8884426036672434)	(33.0, 1.0237766681108578)	(34.0, 1.1626646514822596)	(35.0, 1.3051644738976982)	(36.0, 1.4777055299409205)	(37.0, 1.6570484868154285)	(38.0, 1.8165070222423196)	(39.0, 1.978138304594139)	(40.0, 2.13128206221871)	(41.0, 2.2748185062018855)	(42.0, 2.43973489873685)	(43.0, 2.604075060371697)	(44.0, 2.691163153111129)	(45.0, 2.7798403362194435)	(46.0, 2.89131279789968)	(47.0, 2.9357820809981936)	(48.0, 2.9740063874601224)	(49.0, 3.0180033988415293)	(50.0, 3.058352928030439)	(51.0, 3.0997524449677587)	(52.0, 3.1058102950749236)	(53.0, 3.079265060258678)	(54.0, 3.058880149601423)	(55.0, 3.0753235220913786)	(56.0, 3.0716121792578885)	(57.0, 3.002731794857225)	(58.0, 2.9368023661228864)	(59.0, 2.9109833604565316)	(60.0, 2.8505132739614516)	(61.0, 2.7313537732631508)	(62.0, 2.598162753120747)	(63.0, 2.4518105004091613)	(64.0, 2.278008567989135)	(65.0, 2.094988426298412)	(66.0, 1.8972640007363877)	(67.0, 1.6702958569933912)	(68.0, 1.4602938519177773)	(69.0, 1.2657193896009837)	(70.0, 1.0778354432765358)	(71.0, 0.9135249842654064)	(72.0, 0.7746473968123055)	(73.0, 0.6547334494715822)	(74.0, 0.5676527823880788)	(75.0, 0.49708231869789515)	(76.0, 0.42428564336009206)	(77.0, 0.36421802741638304)	(78.0, 0.31407702831903095)	(79.0, 0.2643177079364475)	(80.0, 0.21343265811497436)	(81.0, 0.16877179309348356)	(82.0, 0.13474892275638148)	(83.0, 0.10348839642499814)	(84.0, 0.07294518845639014)	(85.0, 0.048969230591700476)	(86.0, 0.029699653455033694)	(87.0, 0.015338434887668168)	(88.0, 0.006573190628661824)	(89.0, 0.0029598664534394516)	(90.0, 0.0015920606312529314)	(91.0, 0.0009787014514885091)	(92.0, 0.0006148443109502926)	(93.0, 0.0004039556825567139)	(94.0, 0.00028217492531535163)	(95.0, 0.00018267113586204343)	(96.0, 0.00016187929925985962)	(97.0, 0.00018564139823378398)	(98.0, 0.0003415801727501625)	(99.0, 0.00032524372970558953)	(100.0, 8.762273996634605e-05)
SRR11780539_2	(0.0, 0.004330974496887357)	(1.0, 0.003371506209854013)	(2.0, 0.002423919883031607)	(3.0, 0.0025204608097454885)	(4.0, 0.0027387918286214978)	(5.0, 0.002919991721838321)	(6.0, 0.0030759424496068985)	(7.0, 0.0031561456810307387)	(8.0, 0.0031799096014526167)	(9.0, 0.003214070237059068)	(10.0, 0.0035111192423325486)	(11.0, 0.0037888600622632534)	(12.0, 0.003970059955480078)	(13.0, 0.004393354787994788)	(14.0, 0.005043892109543712)	(15.0, 0.0059944489264188525)	(16.0, 0.007242054748567474)	(17.0, 0.009407541997011153)	(18.0, 0.013203828284406242)	(19.0, 0.01955473601715327)	(20.0, 0.029153874622565818)	(21.0, 0.04411771826321744)	(22.0, 0.0659329972105019)	(23.0, 0.098382630546577)	(24.0, 0.14124977249759307)	(25.0, 0.19387794476189577)	(26.0, 0.25961786011896987)	(27.0, 0.3399517931051302)	(28.0, 0.4319107389126681)	(29.0, 0.5334391184250913)	(30.0, 0.6432507094495655)	(31.0, 0.7611108432719247)	(32.0, 0.886676428291078)	(33.0, 1.0269325718660314)	(34.0, 1.1678288560473489)	(35.0, 1.3057843550764592)	(36.0, 1.4749819832352078)	(37.0, 1.6568264727934747)	(38.0, 1.8179517942339165)	(39.0, 1.9761036551315705)	(40.0, 2.129620066301932)	(41.0, 2.2803620397630393)	(42.0, 2.440218961950963)	(43.0, 2.5989010553230307)	(44.0, 2.690374326006946)	(45.0, 2.780362351664495)	(46.0, 2.8922978430766744)	(47.0, 2.9348025852412567)	(48.0, 2.9704039085232834)	(49.0, 3.013492351983228)	(50.0, 3.0590566989021277)	(51.0, 3.10154510337142)	(52.0, 3.1062384776547414)	(53.0, 3.079315441061779)	(54.0, 3.0563075103583217)	(55.0, 3.0699435449454007)	(56.0, 3.0671067269450387)	(57.0, 3.005418560019895)	(58.0, 2.9406618768702764)	(59.0, 2.906425493767481)	(60.0, 2.8418915973718173)	(61.0, 2.726112291831399)	(62.0, 2.597718800282042)	(63.0, 2.4510226342727597)	(64.0, 2.2704346620067994)	(65.0, 2.0721990083375417)	(66.0, 1.8664331623846013)	(67.0, 1.6535886386359937)	(68.0, 1.4544811461362583)	(69.0, 1.2646534645612666)	(70.0, 1.0800894913597208)	(71.0, 0.9162996403419759)	(72.0, 0.7750647202946465)	(73.0, 0.6544687651337185)	(74.0, 0.5670843740073922)	(75.0, 0.4952029704662888)	(76.0, 0.42246012480989237)	(77.0, 0.3634914415280272)	(78.0, 0.31544227968001526)	(79.0, 0.2650182110348418)	(80.0, 0.21358120528168575)	(81.0, 0.1687683923461284)	(82.0, 0.13403742264955296)	(83.0, 0.10342206692104162)	(84.0, 0.0739533203528859)	(85.0, 0.04951658393406297)	(86.0, 0.0301801789357857)	(87.0, 0.01607480692037444)	(88.0, 0.007669805316161286)	(89.0, 0.004488410469682303)	(90.0, 0.00341903405069777)	(91.0, 0.003113073575266084)	(92.0, 0.0031160440653188186)	(93.0, 0.0032913029784301727)	(94.0, 0.0035437946329126314)	(95.0, 0.0040383812266929775)	(96.0, 0.004739416879138394)	(97.0, 0.00568106222585533)	(98.0, 0.007023723729691464)	(99.0, 0.008737696490119452)	(100.0, 0.013468201899099643)
